Restaurant Name,is chain,Aggregate rating,Votes
Nirula's Ice Cream,Yes,3,38
Punjabi Tadka,Yes,2.8,5
Rocking Woods,No,2.6,86
Shawarma Wala,Yes,2.5,18
Subway,Yes,2.5,163
The Yellow Chilli,Yes,2.7,307
The Yummy Chilli,No,2.9,9
United Punjab,No,2.5,88
McDonald's,Yes,3.6,160
Vintro,No,3.9,96
Wow! Momo,Yes,3.5,54
"34, Chowringhee Lane",Yes,2.3,45
Kebab Xpress,Yes,2.4,117
Moti Mahal Delux Tandoori Trail,Yes,2.2,79
Pizza Hut,Yes,2.4,224
The Golden Dragon,Yes,2.4,43
Yo! China,Yes,2,191
Hawkers,Yes,3.4,398
Nirula's,Yes,3,145
Sagar Ratna,Yes,2.8,133
Tribe,No,3.3,89
Angels in my Kitchen,Yes,3.7,248
Beijing Street,Yes,3.8,122
Bun Intended,Yes,3.8,123
Captain Chang,No,3.9,40
Captain Grub,Yes,3.8,619
Clemency- The Restaurant & Cafe,No,3.8,43
Flaming Chilli Pepper,No,3.8,286
Hong Kong Express,Yes,3.7,164
Majeed's,No,3.5,170
Majlis-e-Mughal,No,3.5,95
Mickey's Kitchen,No,3.9,191
Nanking,Yes,3.6,361
Nawab Dera,No,3.8,141
The Cafe,Yes,3.8,20
The Village Caf??,No,3.7,185
Cookfresh,No,0,2
Cafe Connect,No,4.2,193
Happy Hakka,Yes,4.1,173
Indian Saffron Co.,No,4.2,62
DCK- Dana Choga's Kitchen,Yes,2.9,252
Domino's Pizza,Yes,2.8,145
Sagar Ratna,Yes,3.3,87
Shree Bhagatram,No,3.3,199
Subway,Yes,2.5,131
Biryani Blues,Yes,3.9,105
Kebab Gali,Yes,3.9,380
KFC,Yes,3.6,277
Tipu Sultan,Yes,3.7,364
Angels in my Kitchen,Yes,3.2,22
Barista,Yes,3.3,47
Bengal Sweet Palace,No,3.3,28
Bread'D Bites,No,3.1,14
Chinese Hut,Yes,3.4,20
Foodland by Orchid,No,2.9,6
From The Kitchen of Mala Bindra,No,3.1,9
Go Kylin,Yes,2.8,9
Green Chick Chop,Yes,3.3,23
Hawkers,Yes,2.7,26
HotPlate,No,3.1,8
New Janta Restaurant,No,3.1,31
Rainbows,Yes,3.2,28
Sinfully Yours,No,3.3,18
Slice of Italy,Yes,2.8,299
Spice Deli,No,3.3,52
Twenty Four Seven,Yes,3.1,9
Uncle Tom's Steamed Hot Dogs,No,3.3,40
AOWLS,No,3.5,37
Costa Coffee,Yes,3.6,80
Georgia Dakota,No,3.6,34
Instapizza After Hours,No,3.5,21
The Pint Room,Yes,3.7,76
Anthony's Kitchen,No,0,0
Bakermania,No,0,1
Cafe Coffee Day,Yes,0,2
Cones & Curries,Yes,0,2
Giani,Yes,0,3
Kaptain Bakery,No,0,1
Kayasth Cuisine,No,0,2
Mahinder Food Corner,No,0,1
Mohanty Bakery & Confectionery,No,0,0
Practically Perfect,No,0,1
Take Away Depot,No,0,0
The Artful Baker,Yes,0,0
Perch Wine & Coffee Bar,Yes,4.3,114
Aggarwal Confectionary,No,2.8,7
Aggarwal Sweet Corner,Yes,2.9,16
Ananda's,No,3,31
Ankur Family Restaurant,Yes,2.8,7
Ayush Restaurant,No,3.2,13
Chef's Paradise,No,3.1,36
Domino's Pizza,Yes,2.6,17
Fatafat Fast Food,No,3.3,32
Giani,Yes,3,5
Green Tea Fanatics,No,3.4,31
Khansama,No,3.3,30
Pauls Food,No,2.9,14
Punjabi Vaishno Rasoi,No,2.9,4
Republic of Chicken,Yes,2.9,10
Taj Sweets,No,3.1,16
The Cake,No,3,4
The Food Court,No,3.7,32
Adi's Restaurant,No,0,3
Aggarwal Sweet & Bakers,Yes,0,0
Aggarwal Sweets,Yes,0,0
Aggarwal Sweets,Yes,0,0
Always Eat Green,No,0,0
Anjali Resaturant,No,0,0
Annapoorna Bhojanalya,No,0,0
Anupam Eating Point,No,0,0
Bikaner Rasoi,Yes,0,0
Cafe Mom,No,0,2
Cafe Youth,No,0,1
Cake Express,No,0,1
Cake Knighter,No,0,0
Catchup Green,No,0,3
D Food,Yes,0,0
Delicious Cake,No,0,0
Famous Parantha and Poori Sabzi,No,0,0
FM Biryani Point,No,0,0
Food Plaza,Yes,0,0
Foodiez,No,0,2
Goli Vada Pav No. 1,Yes,0,3
Hyderabad's Delight,No,0,1
Khan Tandoori Hub,No,0,0
Khan Tandoori Nights,No,0,0
Meatwale.com,Yes,0,0
New Aggarwal Sweets & Fast Food,No,0,0
Night Munchers,Yes,0,0
Old Moradabadi Chicken Corner,No,0,0
Richa's Bakery,No,0,1
Riyaz Biryani Corner,Yes,0,0
Rudra The Dhaba,No,0,0
Seven Star Pizza,No,0,0
Shahi Muradabadi Chicken Biryani,No,0,0
Shree Krishna Restaurant,No,0,1
Shree Sai Bhog,No,0,3
Soni Food Court,No,0,0
South Street Cafe,No,0,2
Special Chicken Biryani,Yes,0,0
Sweets n Treats,No,0,0
The Royal Prestige,No,0,1
Twenty Four Seven,Yes,0,0
Two Friends Roll Corner,No,0,0
Waikiki,No,0,0
Zaika Chicken Corner,No,0,0
Zombiez,No,0,0
366 Junction,No,3.3,43
Black & Brew,No,3.1,25
Hari Om Bhojanalaya,No,3.4,43
Nalwa's Hotspot,No,3.1,10
Pasta Hub,Yes,3,16
Rock n Wood Cafe,No,3.4,168
Roll Corner,Yes,3.3,12
Shree Nandhini Cafe,No,3.3,27
Sindhi Dhaba,No,2.9,19
Take N Taste,No,3.1,15
Taxi Bar & Cafe,No,3.3,732
The Little Diner,No,3.4,430
Cafeteria & Co.,No,4.6,1136
Burger Point,Yes,3.8,114
Cafe All-Inn,No,3.8,429
Chowringhee,Yes,3.5,65
Flamess Restaurant & Cafe Village,No,3.5,349
Jack 'n' Chill,No,3.6,480
Kake Di Hatti,Yes,3.6,314
Mad Monkey,No,3.7,344
Manohar Cakes & Bikaneri,No,3.5,18
Shagun,No,3.9,419
Shyam Chaat Bhandar,No,3.5,27
Telegram,No,3.5,359
The University Bistro,No,3.6,555
736 A.D.,No,4.1,506
Big Yellow Door,Yes,4.3,3986
Mr. Crust Bakers,No,4.2,741
Phonebooth Caf??,No,4.1,636
Tony's,No,4.4,163
Wake 'n' Bake Cafe,No,4,90
Gabbar Di Hatti,No,3.4,19
Chennai Express,Yes,0,0
1990's,No,3.3,15
Amul Cafe,No,3.3,23
Burger Point,Yes,3.4,28
Buta Singh Da Dhabba,No,2.8,14
Cafe Amigo,No,3,41
Cafe Coffee Day,Yes,3,16
Cake Palace,Yes,2.7,11
Carara,No,2.6,20
Channi Pishori Chicken,No,3.3,55
Chatkora Food N Snacks Corner,No,2.9,6
Chetana Bakes,No,3,6
Chily Hut,No,3.2,20
De' Bistro,No,3.3,16
Deep Bakers,No,3.2,17
Delhi 6,No,2.6,44
Finest Pizzeria,No,3.1,5
Food Lab,No,3,5
Goli Vada Pav No. 1,Yes,3.3,26
Grover Sweets,Yes,3.1,8
Hema Chinese Foods,No,3.3,21
Hunger Stop,No,3.2,13
Ishwar Sweets,No,3.4,33
Kathi Express,No,2.6,33
Kream's,No,3.1,8
Madras Cafe,Yes,3.3,33
Mandeep Punjabi Rasoi,No,3,10
Masti Curry,No,2.8,31
New Madras Cafe,Yes,3.1,34
Pakwan,Yes,2.8,20
Patiala Shahi Soups,No,3.1,12
Pizza Yum,Yes,3.1,24
Polka Pastry & Snack Bar,Yes,2.7,44
Red Hot,No,3.3,15
Republic of Chicken,Yes,3.1,17
Sai Ann Kutir,No,2.8,37
Saravana South Indian Hut,No,3.2,10
Sardar Pure Meat Shop,No,3.2,9
Shama Chicken Corner,Yes,3.1,23
Shan E Punjab,No,3.4,23
Shanghai Nights,No,2.8,11
Shree Ram Sweets & Bakers,No,3,4
Sindhi Kulfi Wala,No,3,4
South Indian Cafe,Yes,3.3,42
South Indian Hut,Yes,3.4,35
Spinns Resto-Bar,No,2.6,43
Subway,Yes,2.6,28
Taneja Bakery,No,3.2,17
Tequila Express,No,3.4,40
The China Town,Yes,3.4,26
THS - The Hunger Street,No,3.2,49
True Blue,Yes,3.2,31
Twenty Four Seven,Yes,3.1,7
Your's Chole Bhature,No,2.6,42
Baskin Robbins,Yes,3.5,36
Pure Punjabi,No,3.5,56
Brick Station,No,0,3
Food Factory,Yes,0,1
Pastry Point,No,0,3
Prem Jee Da Dhaba,No,0,2
Welcome Food Point,No,2.3,26
Arora Snacks,No,2.8,14
Bansal Mithai Wale,No,2.9,5
Fabulous Cake Bites,Yes,3.4,33
Garam Masala Food Corner,No,3.3,114
Health Buzzz,Yes,3.1,7
Kumar Pav Bhaji Corner,No,3.2,12
Le Chef,Yes,3,6
Nainy Fast Food,No,3.3,12
Platform Nine and Three Quarters,No,2.6,54
Pudding & Pie,Yes,3.1,5
Rapture,No,2.5,51
Sachdeva Chinese Fast Food,No,3.3,21
Simply Cakes,No,3.2,10
The Dosa King,Yes,2.9,4
Bhappe Di Hatti,Yes,3.5,37
Cafetorium,No,3.8,122
Food Express,Yes,3.6,126
Sai Bajaj Restaurant,No,3.6,35
The Chimney Bar-Be-Que,No,3.6,26
Urban Punjab,Yes,3.6,168
Cheese Bitez Pizza,No,0,0
Goyal Sweets,No,0,0
Gulati's Takeaway,No,0,0
Jyoti Sweets,Yes,0,0
Momos Hi Momos,No,0,0
New Bhappe Di Hatti,No,0,0
Oven Fresh,No,0,0
Rupa Ice Cream Parlour,No,0,1
Scoopers 'n' Bakers,No,0,0
South Indian Food Plaza,No,0,0
Super Snacks,Yes,0,0
Unique Pastry,No,0,0
Veg Food Express,No,0,0
Chintamani's Namkeen,No,2.4,29
Deltasious,No,2.2,64
Tandoori Junction,Yes,2.4,10
Apni Rasoi,Yes,2.6,19
Haldiram Bhujiawala,Yes,3.4,35
Meghraj Food Court,No,3,24
Meghraj Sweets,No,3.2,8
Chill Out,No,0,0
Chilli Chinese,No,0,0
"34, Chowringhee Lane",Yes,3.4,86
Subway,Yes,2.1,152
The Golden Dragon,Yes,3.5,178
KFC,Yes,3.4,86
Mitra Da Dhaba,Yes,3.5,216
Mr. Sub,Yes,3.7,83
Kennedy's,No,4.1,491
Keventers,Yes,3.1,5
Street Foods by Punjab Grill,Yes,3.2,17
Subway,Yes,3.1,25
Wow! Momo,Yes,3.1,8
Biryani Blues,Yes,3.6,22
Asia Seven Express,No,0,3
Bikanervala,Yes,0,3
Cafe Huddle,No,0,3
Chai Garam,Yes,0,1
Dolce Gelato,Yes,0,0
GoGourmet,Yes,0,3
Karim's,Yes,0,1
Khan Chacha,Yes,0,2
Pizza Hut Delivery,Yes,0,0
Foodhall,Yes,0,3
Eat Me,No,2.7,33
EDC Mania,Yes,3.3,39
Elegant China X-Press,No,3.1,9
Gopala,Yes,3.3,28
Green Chick Chop,Yes,3.1,30
Hangchuaa's Chinese Food Corner,Yes,2.7,5
Madhuvan Chinese Fast Food,Yes,2.7,52
Momos House,Yes,2.9,5
Punjab Restaurant,Yes,3.2,46
Rhythm Restro-Bar,No,3,42
Say Cheese,Yes,2.7,128
Sona Restaurant,No,3.2,30
Uraki,No,2.7,8
Wah Ji Wah,Yes,3,25
Annapurna Sweets,No,3.9,109
Karnataka,No,3.7,334
EDC Mania,Yes,0,2
Faeem Chicken Corner,No,0,3
Grills N Chills,No,0,0
Gupta Sweets,No,0,0
Khub Chand,No,0,1
OCD - Online Cake Delivery,Yes,0,1
Sher E Punjab,No,0,1
Shri Balaji,No,0,0
Sidhi Cafe,No,0,0
Al Hayat Bakers,No,0,0
Al-Kausar's,No,0,0
Alam Biryani Center,No,0,0
Bismillah Hotel,No,0,1
Halal Pizza Star,No,0,0
HTW Bakers,No,0,0
Javed Bawarchi Restaurant,No,0,0
Let's Eat,No,0,1
Moonis Kada,No,0,0
Motu N Patlu,No,0,0
S.K. Fast Food,No,0,0
Sufiyan Restaurant,No,0,0
The Relax Point,No,0,1
Zareen's Dastarkhwan,No,0,1
Ali Baba Caves,No,3.1,15
Caf?? Doo Ghoont,No,3.4,50
Knights Chaska,No,2.9,6
Thirsty Scholar Cafe,No,3.2,45
Savoury Street,No,0,3
JSB Evergreen Snack & Sweets,Yes,3.1,47
221 B Baker Street,Yes,3.5,94
Kapoors Balle Balle,No,3.7,331
Lakshmi Coffee House,No,3.8,603
Geoffrey's,No,3,579
Haldiram's,Yes,3.5,169
Maamouchee @ My Way,No,3.5,278
Americana Kitchen and Bar,Yes,2.4,221
Punjabi By Nature Quickie,No,3.4,120
United Coffee House Rewind,No,3.4,215
Wow! Momo,Yes,2.7,212
Oh So Stoned!,No,4.5,324
The Big Chill Cakery,Yes,4.5,147
Barista,Yes,3.5,23
Big Wong XL,Yes,3.9,199
Carl's Jr.,Yes,3.8,458
Chaayos,Yes,3.9,124
Chi Asian Cookhouse,No,3.9,173
Costa Coffee,Yes,3.7,64
Dunkin' Donuts,Yes,3.7,86
Instapizza,Yes,3.7,214
Keventers,Yes,3.8,169
Pirates of Grill,Yes,3.9,749
Pizza Hut,Yes,3.9,173
PizzaExpress,No,3.9,366
RollsKing,Yes,3.9,232
Taco Bell,Yes,3.6,397
The Frozen Factory,No,3.7,22
Theos,Yes,3.5,13
Wendy's,Yes,3.7,518
Zizo,Yes,3.8,67
Cafe Delhi Heights,Yes,4.1,567
Chili's Grill & Bar,Yes,4.1,750
Made In Punjab,Yes,4.1,322
Mamagoto,Yes,4.3,428
Movenpick,Yes,4,91
Smaaash,Yes,4,121
SodaBottleOpenerWala,Yes,4,617
The Bento Cafe,No,4.2,316
Earthen Oven - Fortune Inn Grazia,No,3.4,67
Fortune Deli -  Fortune Inn Grazia,No,3.2,27
Cafe Pipa,No,3.4,96
Cook Du Kdu,Yes,3.1,112
Green Chick Chop,Yes,2.6,12
New Vishal's Kitchen,No,2.5,24
Samarkand,No,3.3,129
Mirchievous,Yes,3.9,44
Pearls Regency,No,3.7,330
The Feast Box,No,0,3
Imperfecto,Yes,3.4,299
Chaayos,Yes,3.6,46
Dunkin' Donuts,Yes,3.7,481
The Smoke Factory,No,3.8,240
Turquoise Cottage - TC Original 1997,No,3.8,240
Baskin Robbins,Yes,0,0
Cafe Coffee Day,Yes,0,3
Dolce Gelato,Yes,0,1
Dunkin' Donuts,Yes,0,1
Joost Juice Bar,Yes,0,0
KFC,Yes,0,2
Pizza Hut,Yes,0,0
Laat Saab,No,4.1,111
Starbucks,Yes,4,59
Rocket Food,No,0,0
Aim Cafe And Restaurant,No,3.3,19
Al-Swad,No,2.5,6
Anands,No,2.6,36
Bansiwala Restaurant,No,2.5,4
Cafe Coffee Day,Yes,2.8,24
Food Tamasha & Co.,No,3.2,24
Grand Heritage Resort,No,3.1,17
Green Chick Chop,Yes,3.2,20
Kafe Republic,No,3.1,37
Kar C Lounge & Restaurant,No,2.8,16
Kolkata Roll Point,No,2.8,9
Royal Awadh,No,3,9
Royal Rasoi,No,2.8,21
Royale Bakers,Yes,2.8,18
Sahi Darbar,No,2.6,12
Taco Street,No,2.9,4
The Noodle Co,No,3.1,8
Veg Always,No,2.7,25
Yu Turn,No,2.9,43
Zaika,Yes,2.5,10
Zaika,Yes,2.8,50
Domino's Pizza,Yes,3.5,56
Night Food Service,No,3.8,80
Uncle's Patty,No,3.5,28
Baskin Robbins,Yes,0,3
Evergreen Food Point,No,0,2
Food Plaza,Yes,0,1
Giani,Yes,0,0
Grill Inn,No,0,3
Hunger's Hut,No,0,3
Kanha Cake O' Pastry,No,0,0
Serendipity Cafe,No,0,3
Spice Affair,No,0,2
Tandoori Junction,Yes,0,3
Tod-Bistro Cafe,No,0,1
Upper Deck,No,0,3
Vadilal Ice Cream Parlour,No,0,1
Wich 'N' Shake,No,0,2
Desi Galli,No,2.9,55
Mr. Flavour,No,2.7,10
Wah Ji Wah,Yes,3.1,16
Indian Diners,No,3,7
Airborne,No,0,0
Vivino - Hotel Golf View,No,0,0
Gravity,No,2.6,192
Kolkata Biryani House,Yes,2.8,109
Rotees n More,No,3.2,49
Saleem's Takeaway,No,2.6,44
Sikandrabadi Biryani,No,3.4,29
Wok N Spice,No,3.1,21
Zaika Hindustani,No,2.7,33
Chanda Food,No,3.6,97
Chhote Nawab,No,3.5,24
Delish BBQ,No,3.9,40
Goli Vada Pav No. 1,Yes,3.6,280
Happy Hakka,Yes,3.6,582
Sadda Adda,Yes,0,2
Baker's Studio - Jaypee Greens,No,3.4,29
Matrix - Jaypee Greens,No,3.2,20
Tea Lounge - Jaypee Greens,No,2.9,14
Paatra - Jaypee Greens,No,3.5,79
Cooks Cafe - Jaypee Greens,No,3.3,29
The Butler & The Chef - Jaypee Greens,No,0,1
Burger King,Yes,3.3,14
Cafe Pitacos,No,3,18
Cinnabon & Auntie Anne's,No,3.1,6
Cocoberry,Yes,3.4,16
Hakka Haus,No,3.2,6
Kebab Xpress,Yes,2.9,7
KFC,Yes,2.5,15
Mad Over Donuts,Yes,3.2,13
Ni Hao,No,3,10
Pizza Hut,Yes,2.6,7
Subway,Yes,2.6,5
Time To Tea,Yes,2.8,5
Vaango!,No,2.8,6
Biryani Blues,Yes,3.5,18
Jungle Jamboree,Yes,3.8,46
Keventers,Yes,3.5,34
Pita Pit,Yes,3.6,20
Baskin Robbins,Yes,0,1
Cha Cha Cha,No,0,3
Chai Thela,Yes,0,1
Costa Coffee,Yes,0,0
Dolce Gelato,Yes,0,0
Joost Juice Bar,Yes,0,1
Juice Lounge,Yes,0,1
Kings Kulfi,Yes,0,1
Kwality Wall's Swirl's,Yes,0,0
Mx Corn,Yes,0,0
The Gaming Vegas,No,0,0
Chicago Pizza,Yes,2.3,8
Mr. Sub,Yes,2.3,27
Kwality Wall's Swirl's,Yes,0,0
My Corn,No,0,0
Flluid - Mosaic Hotels,No,3.2,135
Latitude - Mosaic Hotels,No,3.3,61
Baker's Zone,No,2.9,9
Chakna,No,2.7,5
Get Set Go,No,3.1,5
Sip & Snacks,No,3.2,6
The Anna,No,2.8,19
Kathi Junction,Yes,3.5,83
Golden Chaat,No,0,2
Malt n Brew,No,0,0
Cakewalk - Park Plaza,No,3.4,25
New Town Lounge - Park Plaza,No,3.2,32
New Town Cafe - Park Plaza,Yes,4.1,228
S-18 - Radisson Blu,No,3.5,218
Foodicious,No,0,0
Rasoi Dil Se,No,0,2
Chip Chap Shahi Corner,No,2.9,12
Mother's Kitchen,Yes,2.9,6
Food Express,Yes,0,2
Lemonier,No,0,0
Punjabi Zaika,Yes,0,0
Robins Sweets & Restaurant,No,0,1
TBH ??? To Be Healthy,No,4,76
Mehfill,No,2.7,90
Punjabi Pakwaan,Yes,3.3,34
Santushti,No,2.6,70
Uncle's,No,3.4,190
Cafe Limelight,No,3.7,38
Rendezvous Adda,No,0,0
Wow Noodle,No,0,0
Wraps Cafe,No,0,2
Alley's Urbane Cafe,No,3.2,33
Backstreet Kitchen,No,3.4,33
Berco's,Yes,3.1,9
Breaktym,Yes,2.6,11
Chawla's 2,Yes,2.5,12
Chicken Kraft,No,2.9,4
Chinese By Nature,No,2.9,19
DV's Chinese Kitchen,No,2.8,10
Evergreen Sweets,Yes,2.6,16
Green Chick Chop,Yes,2.9,7
Hyderabad Delights,No,3.3,13
Kabab And Tadka,No,2.5,36
Kanha Bhog,No,2.6,26
Mezbaan Jaika Restaurant,No,2.7,18
Pind Balluchi,Yes,2.6,26
Red Capsicum,No,2.6,25
Singh Foods,No,3.2,7
Sparrows At Home Bakery & Cafe,No,3.3,13
The New Koyla Kitchen,No,2.7,36
They?_????,No,3.4,13
Your Spicy Kitchen,No,3.1,8
Yumm Biryani,Yes,3.2,27
Aureo Dine & Bake House,Yes,3.5,367
Being Truckers,No,3.8,99
China Leaf,No,3.7,115
Mera Vala Dabba,No,3.6,18
Moti Mahal Delux- Legendary Culinary,Yes,3.6,72
Noshh,No,3.6,56
Tadqa Tandoor Express,No,3.6,108
The Kebab Company,No,3.5,21
Affamato,No,0,0
Ahmed's,No,0,0
Caff?? La Poya,Yes,0,0
Chaskaa Restaurant,No,0,1
Chawla's 2,Yes,0,1
Chination,No,0,3
Essen Foods,Yes,0,0
Haochi,No,0,1
Lassilo,No,0,0
Mittal Bikaneri Sweets,No,0,0
Royale Bakers,Yes,0,0
RV's Family Restaurant,No,0,0
The Cake Shop,Yes,0,2
Top Food,No,0,3
Uncle's Corner,No,0,1
Urban Express,No,0,0
Viddya Chinese Fast Food,No,0,0
Domino's Pizza,Yes,2.1,84
Kamboj's,Yes,2.4,76
Pizza Hut Delivery,Yes,2.3,94
Subway,Yes,2.4,51
The Cake Expert's,No,2.4,63
The Saffron Boutique,No,4,175
Aggarwal Kachori Wale,No,3,9
Bakes & Cakes,No,3,5
Burger's Kitchen,No,2.8,31
Jhatpat Khana,No,3,7
Mahi Rasoi,Yes,2.6,34
Night Safari Cafe,No,3,4
Saheb's Restaurant,No,2.7,26
Scrummy Bites,No,3.1,30
Berco's,Yes,3.7,1182
Cream Bell Scoopers,No,0,2
Mayur Kitchen,No,0,0
Raghav Ki Rasoi,No,0,0
Red Chilli,Yes,0,1
Riyaz Biryani Corner,Yes,0,1
Standard Sweets & Confectioners,No,0,3
Standard Sweets,Yes,0,1
Sushma Homemade Tiffin,No,0,0
The Tasty Corner,No,0,0
The Zaika King,No,0,3
Tiffinhunt,No,0,1
Top Burger,No,0,1
Aggarwal Sweet Shop,No,2.3,15
Hungry - I,Yes,2.6,26
Oh Buoy,Yes,3.4,55
Caffeinated,No,3.9,64
Sam and Scrooge,No,3.9,132
Tpot,Yes,3.6,20
Hunger's Hub,Yes,0,0
Modi's Baker's Zone,No,0,0
The Flip On Wheel,No,0,1
Big Biryani,Yes,0,1
Aroma,No,3,4
Bawarchi,Yes,2.9,5
Book Food Kitchen,No,3.1,19
Breaktym,Yes,2.5,6
Chaska By Taste,No,2.9,4
Domino's Pizza,Yes,2.5,27
Grill King,No,3,4
Moti Mahal Deluxe Advant,No,2.8,7
Rolling Beans,Yes,2.8,9
RollsKing,Yes,3.2,19
SnacksWale.com,No,2.8,8
Subway,Yes,2.6,13
Super Cake Shop,Yes,2.9,6
Aureo Dine & Bake House,Yes,0,3
B Bawarchi Restaurant,No,0,2
Brajwasi,No,0,0
Cafe Coffee Day,Yes,0,3
Cafe Coffee Day,Yes,0,0
Cafe Lounge,No,0,0
Cafe Treat,No,0,0
Casa Bake,No,0,2
China Town,Yes,0,0
Costa Coffee,Yes,0,0
Delhi Foods,No,0,0
Deli Chic,No,0,2
Delicacies,No,0,1
Kanha Ji Sweets & Restaurant,No,0,1
Little China,No,0,1
Lola's Cafe,No,0,1
Madras Coffee House,Yes,0,1
Moju Juice Bar,No,0,0
Peniel Restaurant,No,0,3
Pizza Key,No,0,3
Sandoz,Yes,0,1
Subway,Yes,0,0
Tandoori Mystery,No,0,3
Taste of Punjab,No,0,0
Tea Nation,No,0,1
The Corporate Kitchen,No,0,0
The Royal Kitchen,No,0,0
Tpot,Yes,0,1
Wild Chef House,Yes,0,3
DIOS The Neighbourhood Bistro,No,4.2,108
Cake n Flower,No,2.9,7
Dilli 6,No,2.8,84
Food Bell,No,2.8,6
Kalpana Hotel,No,2.9,4
Sagar Dhaba,Yes,3.1,27
Shree Balaji Shudh Vaishno Hotel,No,2.9,5
Shree Rathnam,Yes,3.3,57
Simran's Cake Studio,No,3.4,23
Sweet Cake,No,3,10
The Cake Xpress,No,3,43
The Chef,Yes,2.7,8
The Flying Pan,No,3.2,12
Wrapster,No,3.2,48
Getafix Petit,No,3.5,14
Lawn Bistro,No,3.6,328
Cake N Gifts,No,0,0
Cheese Pizza,No,0,0
Divya Hotal,No,0,2
Green Valley Chinese Food,Yes,0,0
Hooting Owl Cafe,No,0,2
Jaak Foods,No,0,1
Kaka Restaurant,No,0,1
KC Bakers,Yes,0,1
KC Bakery,No,0,1
Rajan Foods Corner,No,0,1
Sagar Dhaba,Yes,0,2
Sarfira,No,0,1
Shama Chicken Corner,Yes,0,2
Yummy Kitchen,No,0,1
Barista,Yes,2.9,22
Divine Curries,No,3,31
Moon Bite,Yes,3.3,13
Subway,Yes,3.4,55
Hurry's Paratha,Yes,3.5,45
McDonald's,Yes,3.7,135
Cafe Coffee Day,Yes,0,2
Dunkin' Donuts,Yes,0,2
Green Chilli Fast Food,No,0,0
Street Food Corner,No,0,0
Barbeque Nation,Yes,4.3,1670
Aggarwal,No,3.3,61
Anchor Bar & Kitchen,No,2.5,106
Basil Tree,Yes,3.4,431
Bon Bon Pastry Shop,Yes,3.1,213
BSGulati's Punjabi Swad,No,2.5,357
Cafe-18,No,2.5,103
Chandni Chowk Ke Mashhoor Paranthe,No,2.8,30
Cheenos,No,2.6,521
Gola Sizzlers,Yes,3.3,198
Hira Sweets,Yes,3.3,36
Karim's,Yes,3.3,446
KFC,Yes,2.7,608
Khan's Kathi Rolls,No,3.2,76
Nathu's Sweets,Yes,2.5,211
Nawabi Mughlai Zaika,Yes,3.3,19
Nite Bites,Yes,3.4,68
Nizam's Kathi Kabab,Yes,3,139
NSD Resto Bar & Kitchen,No,2.6,19
PS Wah Bhai Wah,No,2.6,89
Sagar Ratna,Yes,3.2,277
Sbarro,Yes,3.3,97
Swag & Swad,No,3.4,19
The Fizz,No,3.2,80
The Kitchen,Yes,3.2,47
Twenty Four Seven,Yes,3.4,45
Vinny's Restro Bar,No,3.2,37
Walk In The Woods,No,3,203
Xiian,No,3.4,286
Zest Bar and Lounge,No,3.4,223
Angels in my Kitchen,Yes,3.9,205
Baby Dragon Bar & Restaurant,No,3.5,326
Baker Street,Yes,3.6,40
Bamboo Shoots,No,3.9,515
Bikanervala Bliss,No,3.6,235
Bikanervala,Yes,3.7,331
Bikkgane Biryani,Yes,3.8,612
Burbee's Cafe,No,3.7,833
Cafe Coffee Day,Yes,3.6,125
Deez Biryani & Kebabs,Yes,3.5,430
Desi Vibes,Yes,3.8,2019
Dhaba at Atta,No,3.8,477
DND,No,3.5,196
Domino's Pizza,Yes,3.6,547
Donald's Pastry Shop,No,3.8,402
Doosri Mehfil,No,3.8,285
Fit Bites,Yes,3.8,154
Hungry Minister,Yes,3.5,147
Hurry's Paratha,Yes,3.5,47
Imly,Yes,3.9,204
Jambox,No,3.6,30
LIT Ultrabar,No,3.6,425
Mainland China,Yes,3.7,743
McDonald's,Yes,3.9,403
Metro Dhaba,Yes,3.8,418
Nazeer Foods,Yes,3.6,703
Our Story Bistro & Tea Room,No,3.9,320
Paddy's Cafe,No,3.7,302
Popular Cakery,No,3.9,250
Punjabi By Nature,Yes,3.7,770
Sadda Adda,Yes,3.5,22
Subway,Yes,3.8,268
Swagath,Yes,3.6,415
TFK - The Flaming Kick,No,3.5,214
The Great Kabab Factory,Yes,3.5,540
The Patiala Kkitchen,No,3.6,332
The Tandoori Village,No,3.5,247
The Yellow Chilli,Yes,3.7,222
Top Breads,No,3.5,420
Wat-a-Burger!,No,3.6,324
Chawla's 2,Yes,2.2,81
Himalaya,No,2.3,31
Public Cafe,Yes,2.1,74
RPM - Zanzi Bar,No,2.4,103
Mad Over Donuts,Yes,4.2,235
RollsKing,Yes,4,1055
Lumbini Food Point,No,2.8,18
Owlcity,No,3.6,165
Night Munchers,Yes,0,1
Night Munchies,No,0,0
Anand Food Factory,No,2.9,4
Nirula's,Yes,2.5,221
Snacks India,No,3.6,103
Ahaar Udyan,No,0,0
Choco Bee,No,0,3
Crazy Noodles,Yes,0,2
Dakshin Platter,No,0,0
Kathi Junction,Yes,0,2
Sonu Parantha Corner,No,0,0
Olive Kitchen,No,2.6,17
R Cafe,No,3,5
Eating Point,No,0,3
New Gee Pee,No,3.3,27
Uncle's JVCC Restaurant,No,3,26
Twenty Four Seven,Yes,0,1
Hari Om Restaurant,No,3,10
Jain Restaurant,Yes,3,7
Lajawab Family Restaurant,No,2.5,17
Alam Muradabadi & Hyderabadi Biryani,No,0,0
